0,0.2753986716270447
1,0.4760640859603882
2,0.6731552481651306
3,0.9192650318145752
4,1.0741217136383057
5,1.1736972332000732
6,1.2076303958892822
7,1.4237831830978394
8,1.4449238777160645
9,1.5489208698272705
10,1.377110242843628
11,1.5401008129119873
12,1.4612860679626465
13,1.5565707683563232
14,1.737668514251709
15,1.6697795391082764
16,1.4417747259140015
17,1.5589799880981445
18,1.7218058109283447
19,1.7928740978240967
20,1.643500566482544
21,1.68467378616333
22,1.6108551025390625
23,1.5342881679534912
24,1.6399903297424316
25,1.691051959991455
26,1.6348942518234253
27,1.7108477354049683
28,1.7735862731933594
29,1.8586901426315308
30,1.6542514562606812
31,1.6434605121612549
32,1.7874274253845215
33,1.9205020666122437
34,1.8453996181488037
35,1.776585578918457
36,1.6177639961242676
37,1.5691313743591309
38,1.6244109869003296
39,1.7048996686935425
40,1.7118481397628784
41,1.6523507833480835
42,1.6008334159851074
43,1.809039831161499
44,1.7397282123565674
45,1.8151631355285645
46,1.877508521080017
47,1.782081961631775
48,1.6200931072235107
49,1.9444184303283691
50,1.6318387985229492
51,1.5684583187103271
52,1.7463068962097168
53,1.8033679723739624
54,1.5228173732757568
55,2.177955389022827
56,1.7087821960449219
57,1.8794913291931152
58,1.6982625722885132
59,1.7225269079208374
60,1.4543399810791016
61,1.8567560911178589
62,1.6379584074020386
63,1.4409916400909424
64,1.637751579284668
65,1.6823043823242188
66,1.759861707687378
67,1.5865604877471924
68,1.7871851921081543
69,1.7675541639328003
70,1.7629013061523438
71,1.8012579679489136
72,1.6864789724349976
73,1.792240858078003
74,2.0195682048797607
75,1.6487007141113281
76,1.80797278881073
77,1.6172627210617065
78,1.6074117422103882
79,1.755863904953003
80,1.6174311637878418
81,1.5041931867599487
82,1.7737373113632202
83,1.6921305656433105
84,1.9054765701293945
85,1.8238890171051025
86,1.78415048122406
87,1.7791141271591187
88,1.7942276000976562
89,1.8500611782073975
90,1.7944477796554565
91,1.6808722019195557
92,1.7966291904449463
93,1.6161820888519287
94,1.5673192739486694
95,1.571459174156189
96,1.6792473793029785
97,1.605621099472046
98,1.798553705215454
99,1.8188546895980835
100,1.6215705871582031
101,1.7256505489349365
102,1.7188234329223633
103,1.6836771965026855
104,1.698784589767456
105,1.776921272277832
106,1.5905604362487793
107,1.6971238851547241
108,1.8947409391403198
109,1.8327960968017578
110,1.7980585098266602
111,1.8291776180267334
112,1.8408143520355225
113,1.7059056758880615
114,1.922302007675171
115,1.5956475734710693
116,1.8439409732818604
117,1.6488313674926758
118,1.7385847568511963
119,1.5177898406982422
120,1.646477460861206
121,1.6439059972763062
122,1.863945484161377
123,1.6500943899154663
124,1.7547979354858398
125,1.7971490621566772
126,1.7313059568405151
127,1.6381601095199585
128,1.6478593349456787
129,1.7834157943725586
130,1.7841930389404297
131,1.5568289756774902
132,1.6738123893737793
133,1.8200058937072754
134,1.6272538900375366
135,1.5316118001937866
136,1.622589111328125
137,1.8531326055526733
138,1.6798601150512695
139,1.6567437648773193
140,1.6189069747924805
141,1.6610987186431885
142,1.643114447593689
143,1.5933855772018433
144,1.7613694667816162
145,1.7541173696517944
146,1.8248839378356934
147,1.790677785873413
148,1.6418874263763428
149,1.6939313411712646
150,1.599524736404419
151,1.6731374263763428
152,1.499438762664795
153,1.801998496055603
154,1.8734533786773682
155,1.9387043714523315
156,1.5747790336608887
157,1.7959965467453003
158,1.605316400527954
159,1.7910232543945312
160,1.9099029302597046
161,1.8273179531097412
162,1.8704560995101929
163,1.759075403213501
164,1.531864047050476
165,1.669537901878357
166,1.7496528625488281
